Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
252	272	0	3.78474193	111157.36	110653.939	110117.437	111157.36	1039.9229	91.7686538	0	8.8	0	0	3
253	273	0	3.79976074	111174.622	110685.033	110148.579	111174.622	1026.04357	91.6295742	0	8.9	0	0	3
254	274	0	3.81477956	111194.217	110715.787	110181.267	111194.217	1012.94946	91.4887289	0	9	0	0	3
255	275	0	3.82979838	111215.992	110746.22	110218.63	111215.992	997.362116	91.3439764	0	9.1	0	0	3
256	276	0	3.84481719	111240.734	110776.282	110253.025	111240.734	987.709809	91.1986067	0	9.2	0	0	3
257	277	0	3.85983601	111267.919	110806.131	110284.176	111267.919	983.74253	91.0529547	0	9.2	0	0	3
258	278	0	3.87485483	111297.729	110835.942	110330.711	111297.729	967.018479	90.9076872	0	9.4	0	0	3
259	279	0	3.88987365	111325.517	110865.201	110365.54	111325.517	959.97735	90.7616412	0	9.4	0	0	3
260	281	0	3.90489246	111350.265	110894.163	110400.308	111350.265	949.956639	90.6142498	0	9.5	0	0	3
261	282	0	3.91991128	111388.255	110923.221	110433.846	111388.255	954.408768	90.4679805	0	9.4	0	0	3
262	283	0	3.9349301	111420.755	110952.247	110473.387	111420.755	947.367389	90.3230247	0	9.5	0	0	3
263	284	0	3.94994891	111453.159	110981.064	110513.002	111453.159	940.156506	90.1799469	0	9.5	0	0	3
264	285	0	3.96496773	111483.623	111009.612	110548.817	111483.623	934.806695	90.0388731	0	9.6	0	0	3
265	286	0	3.97998655	111520.959	111038.204	110577.378	111520.959	943.581112	89.9010533	0	9.5	0	0	3
266	287	0	3.99500537	111557.785	111067.04	110601.461	111557.785	956.324688	89.7658908	0	9.3	0	0	3
267	288	0	4.01002418	111590.195	111096.12	110622.146	111590.195	968.048671	89.6323189	0	9.2	0	0	3
